target_x,target_y,initial_velocity,launch_angle
60.59415088990276,101.66040479011292,46.621692463203175,75.87768185817934
90.10086784498583,50.38820063509945,46.621692463203175,75.87768185817934
33.72196223438066,90.92607633401404,46.621692463203175,75.87768185817934
471.6071432589456,24.210458907211432,117.66755352923153,12.790470404345662
407.29707826908935,30.666581282467824,117.66755352923153,12.790470404345662
186.80542687529663,29.40889510546984,117.66755352923153,12.790470404345662
483.85667944748957,22.63136404053617,117.66755352923153,12.790470404345662
76.36967246848796,35.41247413431128,38.86912486152471,42.69956159247956
83.31236996562322,35.154928867879924,38.86912486152471,42.69956159247956
16.971038326330657,13.928906492829105,38.86912486152471,42.69956159247956
94.11212162783364,33.60250323411316,38.86912486152471,42.69956159247956
617.4988029781398,594.986353049864,123.71944764842875,61.06540769289425
165.99430187584406,262.54723430380494,123.71944764842875,61.06540769289425
916.2885463546592,508.07416514239753,123.71944764842875,61.06540769289425
1115.481708605672,314.33241293200354,123.71944764842875,61.06540769289425
707.3226839819873,632.449098773073,129.93987277638016,59.21674541864715
250.98546850973744,351.4461516614825,129.93987277638016,59.21674541864715
1186.4767602278496,430.357938179121,129.93987277638016,59.21674541864715
1026.7587348125624,554.3071833434115,129.93987277638016,59.21674541864715
82.99735474119257,21.92172677853351,70.101704454078,19.67490612637092
161.20640055500863,28.385825700408777,70.101704454078,19.67490612637092
121.30382616020451,26.80851673544365,70.101704454078,19.67490612637092
153.22588567604782,28.357147355591223,70.101704454078,19.67490612637092
57.27698926254428,114.0321919505551,52.29917869828815,71.83390027397465
82.18002807234615,125.85492757084677,52.29917869828815,71.83390027397465
123.68509275534925,94.70901115179885,52.29917869828815,71.83390027397465
17.432127166861303,47.519769622204564,52.29917869828815,71.83390027397465
371.9270401016458,320.9329717285425,97.10562134692027,55.959567748178785
192.68509306470807,223.5997480634673,97.10562134692027,55.959567748178785
578.0552791941242,300.99966085466747,97.10562134692027,55.959567748178785
555.6500358145069,309.9996507141094,97.10562134692027,55.959567748178785
497.6440919514996,355.05721204382365,140.9126371844339,43.42697112346597
1685.896311509162,264.62631395592734,140.9126371844339,43.42697112346597
1777.3003283982127,202.8898354536134,140.9126371844339,43.42697112346597
812.4801501248974,459.88362702819063,140.9126371844339,43.42697112346597
323.46449429231285,115.31776162871742,93.9510751771744,31.015548197406922
247.59010674226417,102.48054690043168,93.9510751771744,31.015548197406922
427.2926035713269,118.76836633951606,93.9510751771744,31.015548197406922
383.3653265686671,119.29922860271583,93.9510751771744,31.015548197406922
344.4417917414744,412.74497418338734,118.42731164602014,58.69774025209386
236.00641285989911,315.96339403004134,118.42731164602014,58.69774025209386
542.1768944078763,510.7916730315482,118.42731164602014,58.69774025209386
873.8615827515183,447.74659140660185,118.42731164602014,58.69774025209386
224.1756730835886,45.2280106551017,94.12159006678536,18.790547607423363
434.5133416558446,31.202500759545998,94.12159006678536,18.790547607423363
96.86603157932842,27.161412550772525,94.12159006678536,18.790547607423363
340.4149109787827,44.23430043982954,94.12159006678536,18.790547607423363
1216.6250555430645,541.1201043510689,138.94615487806084,50.10207509186422
1226.358055987409,538.078131872555,138.94615487806084,50.10207509186422
1469.6830670960217,424.0041639282754,138.94615487806084,50.10207509186422
885.7030404353508,574.9327984391682,138.94615487806084,50.10207509186422
643.1372391916465,1785.3521529890402,193.5343535596563,78.24051226161777
880.4855060361825,1785.35215298904,193.5343535596563,78.24051226161777
375.1633895284604,1358.4201164047045,193.5343535596563,78.24051226161777
543.6040950310344,1679.6356486919663,193.5343535596563,78.24051226161777
163.5754060383642,27.101209990650176,121.45253436258227,12.558861888711455
343.18761659029354,35.34503327344467,121.45253436258227,12.558861888711455
423.37163915811914,31.7545179063739,121.45253436258227,12.558861888711455
182.81957145464236,29.06163138107082,121.45253436258227,12.558861888711455
759.1014832031432,188.6578511516796,107.74630643341017,36.846021778501196
816.1767826921014,172.1089168401288,107.74630643341017,36.846021778501196
696.3186537652892,201.89699860092043,107.74630643341017,36.846021778501196
793.3466628965182,179.24430150432988,107.74630643341017,36.846021778501196
1445.479844463394,463.16162865284105,158.48160017814652,70.16528558498129
624.1844782910111,1069.5738400807213,158.48160017814652,70.16528558498129
854.1471808192784,1130.4438960202747,158.48160017814652,70.16528558498129
1010.1933003920312,1069.5738400807215,158.48160017814652,70.16528558498129
4.245256601848263,12.488786238391752,24.636015117541014,73.44693099813318
15.79235455887554,28.30217350300365,24.636015117541014,73.44693099813318
4.924497658143984,14.153957736843983,24.636015117541014,73.44693099813318
11.886718485175138,25.92499763969598,24.636015117541014,73.44693099813318
273.01569178556304,438.133036749659,126.59235473031448,63.820416773757515
916.5526795658187,543.3806452136353,126.59235473031448,63.820416773757515
799.5459545148633,621.1203560108906,126.59235473031448,63.820416773757515
1105.063514370136,327.56989250467404,126.59235473031448,63.820416773757515
281.22415446863045,44.767522703926986,79.96702784318435,22.362660843279826
361.90321517684407,31.423998798136537,79.96702784318435,22.362660843279826
313.4957787519159,40.831183151718804,79.96702784318435,22.362660843279826
267.3934583472224,45.882660058910915,79.96702784318435,22.362660843279826
71.63574148007706,297.8804795769558,97.12649237232264,79.12339693285882
216.6981179772331,442.04339091938823,97.12649237232264,79.12339693285882
268.63403055028897,344.248667435633,97.12649237232264,79.12339693285882
191.62560845920612,461.05903159678496,97.12649237232264,79.12339693285882
1769.0731160937505,1513.4328871008338,194.29407164934207,64.28159842146107
1693.4717008760688,1537.0950648228604,194.29407164934207,64.28159842146107
1572.509436527778,1558.5487726241652,194.29407164934207,64.28159842146107
1406.1863230488784,1555.0783198916013,194.29407164934207,64.28159842146107
201.9932650336794,43.936387464277914,56.099711015128676,34.071785424626135
213.9632362949345,40.72252208494649,56.099711015128676,34.071785424626135
44.887392229706535,25.78211625507975,56.099711015128676,34.071785424626135
261.8431213399548,21.357966128468433,56.099711015128676,34.071785424626135
224.70668479458078,37.039878810979985,52.50525277029126,58.628918101797275
79.0867102908301,88.64739710963019,52.50525277029126,58.628918101797275
41.42637205710149,56.67722238171735,52.50525277029126,58.628918101797275
213.4085833244622,51.00743087657298,52.50525277029126,58.628918101797275
1202.4615545080958,282.79132571994774,125.65449948241175,43.10675286019634
1008.776471902765,351.116746699264,125.65449948241175,43.10675286019634
371.22974166021754,267.1523960291265,125.65449948241175,43.10675286019634
1355.7955782373162,197.68821803348828,125.65449948241175,43.10675286019634
665.6031839719366,618.1750902182278,190.7333678346651,48.58968071144795
739.5590933021517,670.0057215044186,190.7333678346651,48.58968071144795
1053.8717079555663,852.6770927447742,190.7333678346651,48.58968071144795
2237.1662572390087,994.2632074777839,190.7333678346651,48.58968071144795
393.2456325964782,326.34774934574375,109.69926591159356,78.69985275547047
405.09038056625167,285.2415158575068,109.69926591159356,78.69985275547047
227.41916101965006,589.0701981618682,109.69926591159356,78.69985275547047
414.56617894207045,250.21185601535694,109.69926591159356,78.69985275547047
412.1482239614099,676.2344586581809,120.8557228192469,72.49175087138258
519.4784906180271,645.4592254061398,120.8557228192469,72.49175087138258
261.8858506421459,575.702030034847,120.8557228192469,72.49175087138258
257.5926399758812,570.3676562711598,120.8557228192469,72.49175087138258
303.579481868796,55.6383996842555,178.91339576655204,13.078047762019677
202.386321245864,40.39985709557406,178.91339576655204,13.078047762019677
917.966528508026,77.15461430282562,178.91339576655204,13.078047762019677
477.053471508108,74.0664046752191,178.91339576655204,13.078047762019677
408.9603179306254,509.3197887870694,112.6814376721458,64.53978658213337
883.5562424427093,223.80656130003058,112.6814376721458,64.53978658213337
802.7739574193758,338.9070785400463,112.6814376721458,64.53978658213337
106.0267490931251,199.18783955702713,112.6814376721458,64.53978658213337
58.09247515856374,62.59806906760007,51.57064860442611,54.31526842120123
37.4373728799633,44.53224826886989,51.57064860442611,54.31526842120123
107.14834307023978,86.96886132508708,51.57064860442611,54.31526842120123
59.38341905097627,63.5736233907315,51.57064860442611,54.31526842120123
123.93729695947849,116.96888399861973,57.78811173322461,75.66347242411635
135.42817217426455,90.53469084330254,57.78811173322461,75.66347242411635
146.91904738905066,57.77436599269572,57.78811173322461,75.66347242411635
77.97379610033414,159.44433966699265,57.78811173322461,75.66347242411635
1547.2071750760447,764.983774667886,165.47165476577365,48.19094054946897
2467.1681980942335,304.95974800949443,165.47165476577365,48.19094054946897
1923.5548663107581,659.2581301345476,165.47165476577365,48.19094054946897
473.9193148881579,439.3487895052049,165.47165476577365,48.19094054946897
1060.6282683507209,531.566101719925,131.0711217804229,62.46326632672013
988.4766854697193,590.6753621152591,131.0711217804229,62.46326632672013
317.4669646764062,474.2648892896242,131.0711217804229,62.46326632672013
1132.7798512317222,458.5487800551,131.0711217804229,62.46326632672013
